256
inf,19,inf,35,inf,inf,8,inf,9,inf,inf,inf,inf,inf,inf,36,47,80,inf,96,inf,inf,65,6,34,inf,41,18,46,97,64,24,7,inf,89,5,52,inf,13,5,27,inf,79,inf,63,73,46,inf,39,inf,6,27,94,30,59,inf,58,inf,27,43,20,inf,inf,inf,42,inf,inf,26,34,inf,25,78,21,6,3,55,78,inf,34,inf,inf,6,inf,inf,inf,55,inf,inf,inf,21,inf,inf,87,inf,inf,99,inf,inf,inf,inf,inf,26,inf,83,68,88,inf,48,41,inf,62,98,inf,inf,inf,82,51,inf,inf,inf,37,44,0,inf,inf,8,inf,inf,inf,inf,inf,inf,87,inf,inf,24,inf,inf,78,inf,inf,13,28,68,inf,inf,inf,82,70,79,19,inf,inf,inf,81,33,inf,inf,inf,inf,23,inf,72,75,20,43,inf,inf,23,18,2,inf,93,inf,inf,inf,56,inf,inf,64,36,inf,91,91,50,28,inf,97,2,22,inf,94,inf,inf,10,13,97,48,inf,9,inf,21,15,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,39,6,90,90,inf,73,inf,inf,inf,inf,inf,39,inf,63,97,72,inf,53,inf,inf,inf,inf,inf,93,inf,inf,inf,37,79,inf,inf,6,inf,inf,6,inf,86,inf,inf,inf,inf
inf,69,28,30,inf,30,19,39,66,inf,inf,27,inf,inf,50,inf,inf,inf,81,inf,inf,inf,25,1,inf,52,22,82,inf,53,74,92,64,inf,76,inf,inf,59,inf,66,inf,30,inf,90,15,inf,58,inf,inf,100,79,inf,inf,inf,41,inf,inf,inf,92,19,inf,inf,33,74,77,inf,inf,inf,36,6,inf,57,inf,39,72,84,inf,28,inf,inf,inf,15,98,inf,inf,23,inf,inf,52,inf,42,62,75,inf,inf,inf,inf,inf,91,43,29,9,66,inf,inf,inf,inf,61,18,97,34,inf,32,54,98,inf,inf,inf,82,85,91,18,inf,0,inf,88,inf,inf,inf,84,7,inf,inf,38,inf,inf,84,inf,16,inf,inf,37,inf,2,75,97,91,inf,inf,inf,64,3,66,48,93,1,47,inf,24,inf,94,inf,inf,inf,12,55,55,inf,inf,inf,inf,85,inf,71,inf,95,inf,inf,58,85,52,inf,22,inf,50,25,79,66,88,54,69,inf,98,inf,inf,inf,inf,40,38,inf,19,inf,62,inf,94,inf,inf,inf,5,inf,12,inf,71,99,62,inf,inf,inf,inf,21,inf,85,11,inf,inf,inf,inf,37,69,100,inf,97,inf,inf,inf,47,96,inf,inf,87,inf,82,inf,58,inf,inf,inf,26,inf,inf,inf,inf,inf,76,inf,74
89,60,inf,9,inf,inf,82,22,83,39,16,inf,89,95,inf,inf,26,inf,41,inf,inf,82,12,21,22,inf,16,inf,53,15,24,inf,70,45,inf,98,inf,6,inf,inf,inf,inf,inf,inf,92,inf,23,62,42,inf,46,inf,inf,75,70,inf,13,54,24,52,inf,40,46,inf,100,86,76,34,inf,inf,inf,inf,inf,inf,77,50,inf,82,inf,inf,inf,inf,48,inf,74,inf,57,inf,inf,85,inf,42,82,inf,inf,inf,inf,38,inf,91,inf,1,35,inf,47,inf,17,98,22,45,57,92,16,inf,95,inf,14,7,inf,inf,inf,54,28,67,0,inf,15,inf,inf,inf,inf,4,70,inf,inf,inf,inf,91,41,inf,inf,inf,inf,55,32,74,71,inf,86,31,inf,inf,inf,inf,51,71,17,inf,inf,inf,98,inf,inf,inf,inf,16,67,inf,19,83,inf,inf,inf,inf,66,43,inf,58,inf,2,inf,69,inf,82,inf,inf,inf,inf,9,inf,51,19,6,inf,inf,92,81,26,72,inf,21,inf,inf,inf,12,inf,inf,inf,68,inf,53,inf,inf,66,96,inf,inf,59,inf,90,inf,6,64,81,6,46,10,55,93,inf,inf,47,81,92,95,inf,100,22,100,inf,81,29,inf,87,67,inf,82,inf,inf,69,30,inf,7,inf,52,97
inf,inf,12,inf,inf,inf,inf,inf,inf,97,inf,inf,inf,inf,inf,inf,100,51,inf,inf,inf,71,25,inf,43,inf,inf,13,8,inf,80,40,inf,inf,73,83,inf,36,70,35,inf,44,40,93,inf,97,inf,inf,inf,inf,inf,66,15,13,inf,inf,inf,79,inf,70,inf,79,88,92,inf,inf,79,inf,8,97,70,inf,52,inf,56,inf,inf,inf,100,96,20,inf,inf,inf,inf,inf,inf,inf,inf,87,11,60,35,80,inf,51,inf,inf,92,inf,79,inf,inf,92,47,14,inf,inf,74,inf,51,52,inf,inf,4,inf,inf,inf,inf,66,66,inf,inf,inf,29,0,inf,99,inf,inf,inf,96,inf,inf,63,58,74,inf,77,36,23,77,3,inf,inf,48,inf,23,19,inf,59,inf,inf,10,inf,66,60,96,inf,inf,inf,78,inf,43,11,24,inf,99,inf,inf,inf,100,58,7,inf,64,66,inf,inf,15,inf,inf,inf,inf,inf,inf,inf,36,17,inf,38,inf,88,inf,99,inf,68,inf,inf,inf,54,inf,inf,39,30,inf,68,inf,inf,47,44,22,inf,inf,inf,inf,inf,inf,75,inf,inf,18,inf,29,inf,30,10,inf,11,28,inf,inf,inf,77,14,inf,99,50,inf,inf,inf,28,55,inf,inf,inf,inf,11,68,92,45,4,inf,5,inf,12
79,inf,inf,inf,61,69,inf,7,87,11,inf,11,1,4,66,71,57,inf,94,99,57,94,inf,inf,inf,87,41,23,87,70,inf,28,56,5,28,inf,53,inf,54,inf,32,13,39,inf,78,inf,inf,44,15,inf,8,81,inf,inf,inf,25,inf,34,inf,inf,inf,40,inf,inf,27,inf,inf,inf,39,51,inf,88,8,inf,40,52,inf,inf,inf,20,inf,inf,inf,inf,53,38,39,inf,inf,94,inf,inf,inf,6,inf,inf,8,inf,93,inf,54,67,inf,inf,inf,inf,inf,inf,70,58,inf,inf,inf,inf,58,46,81,24,74,inf,inf,inf,38,95,inf,inf,0,17,29,inf,inf,inf,inf,inf,inf,71,73,75,inf,inf,inf,inf,inf,86,inf,inf,57,59,68,inf,23,20,inf,inf,inf,61,inf,inf,inf,inf,inf,42,55,inf,inf,3,94,19,inf,54,inf,42,33,inf,31,inf,22,inf,inf,54,70,inf,inf,inf,inf,inf,inf,1,76,inf,100,inf,inf,78,inf,36,37,inf,24,inf,76,22,inf,74,35,30,inf,inf,inf,94,98,28,inf,45,68,78,97,43,inf,33,54,inf,inf,inf,inf,inf,65,16,inf,6,83,inf,inf,25,inf,49,69,7,90,44,20,inf,91,inf,46,inf,24,61,74,30,37,inf,inf,47,67,42
inf,79,74,inf,91,94,inf,28,inf,inf,inf,inf,inf,74,inf,inf,76,inf,78,57,77,inf,53,inf,65,inf,33,6,50,inf,40,93,inf,12,76,66,inf,inf,inf,inf,inf,inf,inf,93,inf,70,inf,45,11,49,20,inf,inf,inf,14,90,inf,inf,inf,inf,49,inf,inf,inf,87,inf,89,21,4,18,52,inf,66,61,79,inf,46,inf,66,inf,67,67,inf,inf,19,83,97,inf,92,inf,inf,17,89,54,50,inf,15,inf,inf,inf,inf,inf,inf,7,21,44,inf,inf,inf,44,9,81,24,inf,inf,inf,92,80,inf,99,inf,inf,inf,44,86,41,68,0,inf,54,68,inf,95,inf,inf,16,inf,inf,42,inf,inf,35,inf,22,49,4,85,inf,inf,43,51,inf,inf,5,inf,16,41,inf,inf,42,inf,3,79,inf,inf,inf,inf,13,inf,84,13,11,inf,inf,91,inf,inf,82,86,53,90,36,62,inf,95,inf,inf,100,96,94,95,58,96,37,inf,27,36,41,inf,inf,25,inf,inf,33,68,42,inf,inf,3,inf,26,inf,inf,45,92,80,1,51,inf,inf,97,inf,76,inf,inf,42,inf,inf,inf,inf,inf,63,inf,90,93,inf,inf,86,30,1,inf,inf,inf,inf,68,6,inf,62,55,inf,inf,inf,inf,19,inf,inf
70,inf,98,40,inf,inf,41,57,inf,77,inf,inf,inf,inf,inf,39,88,91,5,inf,6,inf,inf,16,69,25,inf,6,inf,3,5,11,inf,64,88,inf,inf,74,inf,inf,inf,62,95,inf,inf,53,inf,inf,96,72,6,89,inf,98,1,28,inf,74,76,inf,inf,70,inf,92,57,inf,inf,75,56,90,inf,77,17,inf,inf,69,inf,44,inf,51,53,64,60,61,98,inf,inf,inf,73,97,inf,inf,88,41,32,8,89,40,inf,85,inf,inf,29,49,75,inf,inf,73,26,inf,36,inf,inf,22,36,inf,19,inf,47,21,inf,inf,30,35,89,52,91,57,0,31,inf,inf,62,67,80,53,inf,inf,inf,inf,11,inf,inf,55,inf,inf,60,1,inf,4,77,51,inf,inf,4,inf,inf,77,inf,32,8,87,inf,inf,inf,inf,inf,27,35,inf,inf,55,inf,17,inf,81,78,inf,inf,78,92,inf,inf,inf,6,28,inf,32,61,39,inf,28,57,26,57,inf,68,inf,inf,inf,20,85,inf,inf,inf,inf,78,inf,93,inf,inf,inf,41,99,21,96,inf,inf,inf,68,inf,52,inf,inf,27,37,37,inf,12,9,inf,inf,inf,83,84,inf,10,21,inf,41,77,inf,54,94,88,2,inf,inf,inf,99,inf,inf,1,59,inf,46
inf,93,inf,inf,inf,72,inf,inf,inf,98,70,10,inf,8,inf,70,inf,7,29,51,inf,inf,inf,58,inf,49,inf,inf,inf,89,89,50,78,27,inf,59,inf,inf,16,6,inf,9,80,61,inf,inf,6,63,12,inf,inf,98,inf,71,84,inf,inf,9,inf,inf,66,inf,inf,inf,inf,inf,4,inf,32,79,inf,71,69,9,inf,100,13,78,inf,inf,inf,17,84,10,inf,41,inf,41,inf,inf,inf,92,inf,18,inf,inf,inf,inf,inf,inf,inf,76,inf,inf,1,inf,29,inf,inf,inf,inf,inf,inf,22,inf,38,18,inf,83,50,inf,57,inf,84,inf,inf,22,54,73,0,76,inf,inf,100,78,30,inf,24,16,56,inf,2,inf,22,inf,100,inf,37,83,inf,99,52,inf,inf,23,53,92,inf,34,inf,inf,50,89,inf,7,59,87,inf,inf,inf,97,65,40,inf,inf,inf,48,82,inf,inf,inf,20,79,inf,inf,46,inf,inf,75,10,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,97,inf,7,60,inf,62,61,inf,inf,inf,56,inf,inf,inf,inf,40,74,13,2,77,inf,inf,46,17,80,inf,64,59,83,inf,75,inf,inf,inf,inf,inf,23,inf,inf,inf,inf,inf,91,inf,inf,inf,73,inf,87,43,69,69,51,inf,65,33
54,49,72,inf,1,96,24,73,55,inf,inf,inf,inf,21,23,inf,12,49,inf,40,inf,25,89,68,54,53,inf,87,inf,63,inf,21,8,35,44,inf,inf,26,98,inf,inf,inf,inf,inf,inf,3,76,inf,inf,inf,inf,inf,inf,69,inf,inf,92,inf,inf,67,69,inf,25,39,85,51,12,inf,inf,inf,8,17,inf,inf,inf,75,69,54,79,inf,29,70,inf,44,inf,96,37,inf,13,inf,inf,inf,69,inf,inf,63,32,inf,inf,inf,79,16,inf,inf,25,inf,inf,inf,inf,inf,83,42,inf,inf,inf,86,inf,6,inf,inf,100,inf,inf,88,23,inf,85,45,94,82,0,inf,inf,37,12,64,94,26,inf,inf,inf,50,46,inf,65,inf,inf,50,20,inf,inf,91,94,inf,22,inf,inf,78,88,inf,48,inf,65,inf,inf,75,32,inf,90,63,inf,inf,inf,inf,88,inf,inf,73,55,inf,inf,inf,inf,inf,36,inf,inf,inf,32,75,44,49,inf,68,inf,inf,inf,inf,inf,88,inf,16,inf,inf,inf,inf,45,9,75,43,72,inf,49,88,95,inf,58,25,65,91,31,inf,inf,inf,inf,inf,inf,6,1,10,inf,inf,34,98,inf,79,57,inf,inf,inf,inf,inf,inf,94,inf,inf,inf,inf,inf,inf,43,92,71,inf,inf,inf
80,68,inf,52,inf,21,inf,44,53,51,inf,inf,inf,inf,37,inf,inf,inf,inf,inf,inf,53,inf,84,75,inf,inf,inf,inf,6,inf,inf,inf,inf,14,36,5,25,93,inf,inf,26,inf,23,inf,98,13,56,15,43,63,inf,inf,97,46,inf,inf,27,inf,inf,inf,inf,inf,inf,1,6,73,97,82,30,74,70,inf,inf,18,inf,71,inf,inf,inf,73,inf,17,84,67,71,49,96,17,56,27,inf,41,inf,inf,3,55,39,inf,inf,inf,61,inf,2,79,67,77,82,2,inf,30,9,inf,inf,inf,2,inf,inf,47,22,91,inf,10,inf,65,19,77,inf,96,22,77,0,80,99,inf,54,81,5,inf,inf,29,inf,inf,inf,1,inf,inf,9,22,43,inf,26,7,1,53,inf,45,inf,inf,51,67,inf,inf,40,100,inf,93,inf,inf,inf,69,inf,10,53,50,inf,77,57,inf,3,78,inf,13,94,inf,inf,81,inf,94,52,26,inf,inf,25,inf,inf,79,88,5,inf,98,33,inf,23,inf,inf,inf,95,10,48,23,30,inf,inf,inf,87,inf,15,46,90,inf,89,inf,inf,13,90,inf,73,26,62,inf,inf,83,7,2,inf,18,42,inf,inf,inf,45,inf,inf,inf,65,inf,inf,inf,inf,17,inf,inf,15,81,inf
inf,inf,inf,91,inf,37,93,inf,47,inf,inf,32,inf,45,76,65,inf,inf,inf,36,98,inf,inf,inf,93,inf,38,inf,31,47,23,inf,inf,11,36,inf,84,inf,48,inf,80,35,inf,inf,66,5,inf,46,inf,inf,42,inf,92,31,90,34,28,inf,inf,inf,11,82,inf,40,inf,24,inf,57,44,29,inf,inf,inf,57,inf,inf,inf,inf,33,54,inf,52,inf,inf,inf,inf,inf,inf,17,100,51,33,inf,inf,inf,inf,68,inf,inf,inf,inf,inf,97,inf,54,97,inf,72,inf,84,inf,inf,inf,inf,28,inf,39,inf,inf,91,inf,inf,inf,93,inf,inf,inf,75,inf,inf,62,14,0,24,90,83,inf,inf,inf,inf,84,inf,inf,inf,inf,inf,inf,86,91,74,inf,inf,inf,inf,inf,inf,95,88,76,29,inf,27,89,inf,inf,53,inf,inf,61,inf,inf,inf,inf,inf,inf,80,inf,44,8,inf,inf,inf,inf,44,inf,65,53,inf,inf,inf,inf,75,inf,63,inf,29,100,inf,17,inf,15,55,inf,inf,inf,17,82,inf,inf,9,inf,25,100,inf,92,6,inf,inf,inf,89,11,2,17,inf,13,inf,inf,18,inf,inf,3,inf,inf,88,15,9,inf,98,inf,39,inf,inf,inf,100,inf,inf,33,inf,71,26,89,inf,inf,inf,inf,inf
91,83,inf,35,86,inf,inf,inf,67,71,inf,inf,inf,41,70,inf,inf,47,inf,45,93,6,39,99,96,12,90,58,inf,inf,57,inf,inf,inf,inf,80,inf,inf,93,inf,88,13,inf,22,66,67,inf,inf,inf,inf,9,68,inf,inf,47,3,29,49,inf,inf,inf,91,inf,inf,38,inf,inf,inf,inf,inf,68,13,31,36,97,36,inf,inf,25,inf,inf,3,38,5,72,55,66,95,inf,inf,inf,inf,inf,inf,inf,3,88,77,57,52,inf,49,inf,9,inf,inf,85,inf,inf,51,64,inf,6,48,73,inf,31,inf,inf,inf,inf,inf,inf,78,88,inf,inf,inf,36,inf,inf,inf,inf,0,46,inf,70,93,63,25,inf,inf,40,54,45,98,56,88,inf,1,inf,33,71,40,10,10,inf,71,inf,inf,21,99,inf,inf,inf,inf,13,97,inf,inf,inf,inf,inf,inf,55,inf,inf,inf,4,inf,17,87,57,inf,inf,24,68,inf,25,86,inf,inf,inf,17,inf,90,28,inf,46,51,inf,56,inf,63,inf,inf,83,inf,inf,inf,inf,26,inf,inf,inf,80,inf,inf,inf,inf,inf,inf,inf,44,inf,4,inf,2,inf,inf,74,inf,inf,37,20,97,inf,inf,13,42,15,inf,56,inf,inf,inf,inf,inf,inf,10,37,inf,inf,52,50,inf
inf,43,42,61,inf,inf,82,inf,35,inf,inf,93,53,43,inf,59,inf,inf,75,inf,inf,inf,19,20,inf,32,54,58,64,inf,inf,19,32,83,23,inf,74,39,84,inf,inf,inf,48,52,inf,28,14,86,inf,89,58,48,27,inf,inf,inf,inf,inf,3,73,25,15,inf,inf,inf,inf,inf,inf,44,inf,27,85,37,inf,89,inf,inf,52,inf,inf,64,inf,12,inf,72,inf,inf,85,inf,inf,inf,2,inf,inf,inf,13,52,inf,inf,36,1,27,inf,inf,inf,inf,65,inf,28,93,19,inf,63,49,inf,15,inf,53,89,inf,10,20,19,inf,80,85,18,93,31,inf,12,inf,inf,inf,0,inf,inf,inf,87,inf,11,58,inf,inf,inf,inf,inf,33,inf,53,4,14,inf,inf,56,89,51,59,inf,inf,96,23,85,16,71,inf,97,inf,84,inf,99,95,54,50,inf,61,37,inf,inf,97,11,91,97,8,98,53,64,2,28,57,inf,inf,83,inf,86,47,69,52,inf,84,42,57,80,inf,inf,inf,inf,100,27,inf,inf,inf,inf,53,inf,79,30,inf,55,inf,99,inf,4,inf,23,inf,74,42,inf,inf,82,46,inf,inf,inf,inf,inf,22,inf,77,inf,6,14,68,75,inf,79,48,39,inf,85,inf,66,44,inf,73
inf,inf,inf,36,10,56,59,4,inf,91,77,64,9,inf,34,inf,inf,9,10,inf,inf,78,30,84,33,inf,inf,22,inf,inf,95,inf,inf,inf,inf,28,5,inf,91,82,81,inf,1,73,26,inf,37,inf,61,86,69,inf,47,inf,inf,94,20,26,inf,inf,inf,53,24,64,13,53,55,inf,inf,1,inf,inf,39,inf,inf,97,62,inf,13,inf,100,inf,77,20,72,78,57,11,58,61,48,inf,64,95,45,78,inf,inf,76,inf,inf,inf,37,inf,inf,inf,inf,inf,92,55,inf,97,inf,53,29,inf,70,31,inf,inf,25,70,inf,21,4,88,28,inf,inf,45,inf,57,88,inf,inf,0,97,36,46,26,56,90,86,18,92,inf,inf,inf,inf,78,inf,6,inf,inf,inf,18,inf,74,47,inf,62,73,inf,55,inf,inf,51,inf,20,88,inf,9,inf,97,inf,99,inf,42,inf,inf,85,16,57,inf,inf,65,inf,41,inf,inf,inf,inf,43,inf,inf,3,inf,59,78,1,100,36,inf,47,inf,inf,inf,inf,54,inf,inf,inf,74,21,90,52,71,88,90,20,74,57,inf,inf,96,inf,inf,inf,85,100,inf,59,inf,inf,5,inf,6,93,inf,inf,inf,inf,inf,97,inf,42,inf,inf,inf,31,inf,inf,inf,inf,17,1
inf,inf,inf,51,94,20,inf,inf,inf,inf,2,inf,60,17,72,16,54,35,inf,inf,inf,inf,inf,inf,inf,57,inf,inf,inf,inf,94,39,56,inf,9,25,inf,inf,inf,15,100,67,inf,89,inf,inf,inf,54,inf,inf,18,inf,inf,inf,inf,80,inf,70,84,92,inf,73,86,79,46,inf,79,85,31,2,11,inf,inf,59,26,inf,inf,21,inf,inf,43,inf,79,inf,30,inf,5,50,inf,inf,33,58,1,inf,55,71,inf,76,inf,1,inf,inf,57,inf,3,inf,inf,inf,inf,15,inf,79,61,inf,23,inf,28,43,57,36,80,inf,37,79,inf,21,inf,35,inf,inf,12,78,inf,6,51,inf,0,inf,44,inf,10,42,inf,68,inf,inf,inf,69,46,inf,62,inf,inf,62,inf,14,inf,inf,18,inf,95,inf,35,inf,80,83,inf,85,inf,inf,inf,inf,inf,10,75,35,inf,64,inf,96,23,inf,inf,69,93,inf,98,inf,inf,65,inf,inf,inf,91,71,inf,83,49,6,inf,60,19,inf,inf,60,79,inf,55,46,52,3,inf,35,inf,inf,inf,84,15,inf,inf,inf,11,81,80,inf,inf,90,20,inf,17,74,55,60,inf,91,inf,inf,inf,inf,inf,inf,inf,92,inf,68,69,inf,32,87,87,44,inf,29,72,16,inf
52,inf,98,inf,46,5,inf,82,inf,inf,83,inf,inf,87,inf,inf,58,64,4,40,57,43,24,inf,39,inf,inf,inf,inf,50,inf,inf,96,inf,28,28,62,inf,inf,80,inf,86,69,inf,inf,inf,67,51,23,41,inf,79,49,inf,64,64,49,inf,41,inf,inf,69,3,inf,26,inf,86,71,inf,75,20,inf,83,85,inf,85,inf,39,46,49,inf,41,6,inf,71,inf,49,inf,16,inf,inf,inf,inf,inf,83,inf,inf,inf,inf,78,72,inf,inf,97,41,36,inf,inf,inf,19,inf,86,72,inf,31,inf,74,27,inf,inf,inf,inf,inf,inf,36,11,inf,inf,inf,inf,48,inf,11,93,91,inf,65,0,17,inf,77,inf,9,inf,inf,66,13,84,15,45,inf,inf,inf,30,inf,inf,inf,4,inf,5,14,76,8,inf,inf,55,inf,inf,inf,81,54,inf,inf,78,inf,inf,inf,inf,inf,33,29,5,inf,inf,23,99,inf,24,inf,inf,20,inf,inf,inf,inf,38,91,inf,1,22,inf,4,59,11,inf,91,inf,inf,39,46,inf,76,inf,2,inf,inf,inf,inf,inf,79,inf,inf,56,inf,1,22,inf,41,10,inf,19,62,80,inf,77,12,inf,75,47,17,inf,inf,66,inf,80,inf,89,inf,45,90,99,30,inf,inf,98,inf
70,inf,inf,inf,98,25,95,inf,2,inf,inf,inf,4,84,inf,inf,22,inf,inf,18,inf,99,inf,inf,83,inf,74,17,inf,inf,inf,95,inf,29,inf,24,inf,53,66,inf,94,inf,inf,inf,33,inf,inf,inf,inf,70,inf,14,inf,34,18,inf,inf,39,56,20,inf,inf,76,inf,inf,inf,45,16,28,15,37,78,44,50,85,70,99,inf,22,75,43,1,30,91,inf,77,inf,63,71,inf,inf,inf,90,16,inf,inf,inf,51,19,inf,84,39,59,inf,inf,50,inf,47,inf,inf,47,9,inf,inf,inf,71,31,76,inf,37,98,100,inf,36,48,inf,2,48,15,54,11,2,76,8,inf,33,inf,inf,0,inf,9,inf,inf,inf,89,inf,inf,inf,inf,98,inf,16,80,74,inf,inf,inf,12,57,60,4,inf,11,31,10,inf,inf,88,22,inf,89,51,inf,inf,inf,inf,99,inf,inf,24,56,inf,16,52,88,15,inf,inf,13,inf,65,80,inf,inf,77,1,80,3,92,inf,inf,inf,5,50,inf,inf,inf,inf,87,76,inf,97,47,inf,95,20,inf,100,inf,70,inf,72,inf,inf,inf,71,71,7,6,80,85,inf,58,33,80,inf,72,inf,inf,inf,inf,inf,inf,inf,inf,64,inf,65,4,53,inf,45,inf,70,inf,inf
inf,30,85,15,inf,inf,inf,31,83,3,inf,85,inf,inf,66,24,inf,inf,10,57,inf,61,41,87,29,inf,inf,11,inf,inf,88,inf,inf,38,2,40,80,inf,55,inf,inf,47,inf,87,91,29,65,inf,29,inf,65,29,1,inf,inf,77,34,38,58,inf,37,inf,57,inf,inf,72,97,inf,inf,78,inf,inf,76,inf,67,7,52,inf,91,77,12,inf,23,inf,50,inf,inf,33,25,inf,inf,13,6,inf,77,35,89,inf,71,77,35,3,11,76,44,59,inf,inf,inf,inf,inf,11,inf,inf,inf,36,inf,94,inf,31,19,inf,12,23,40,86,43,7,inf,18,inf,inf,79,52,93,12,80,9,49,0,3,inf,inf,11,3,inf,inf,71,inf,inf,59,inf,inf,inf,inf,35,31,14,inf,inf,39,inf,54,inf,47,inf,inf,inf,inf,inf,93,25,55,inf,inf,9,23,inf,inf,inf,84,inf,51,22,29,inf,13,52,inf,inf,85,inf,46,inf,inf,9,98,50,5,24,91,2,inf,99,inf,56,inf,26,inf,inf,26,inf,38,inf,35,inf,inf,inf,inf,24,inf,40,78,inf,inf,60,inf,inf,75,52,inf,33,51,65,inf,51,inf,inf,inf,inf,20,inf,79,inf,7,inf,70,inf,inf,inf,inf,inf,37,inf,inf,inf
99,inf,25,63,inf,inf,98,inf,31,inf,inf,inf,89,inf,inf,89,97,inf,inf,inf,inf,96,inf,92,90,inf,59,50,26,31,34,96,76,inf,42,inf,inf,inf,inf,inf,57,89,82,inf,inf,inf,inf,inf,100,34,inf,inf,47,95,65,38,inf,inf,62,37,inf,inf,inf,42,90,20,inf,87,13,inf,13,27,97,inf,inf,inf,inf,35,inf,inf,inf,65,71,inf,inf,inf,inf,inf,inf,inf,31,inf,24,inf,inf,80,inf,65,inf,inf,73,14,51,inf,99,12,inf,81,26,61,inf,13,31,inf,inf,inf,91,inf,inf,inf,84,15,70,inf,inf,96,64,92,inf,88,inf,inf,14,49,60,inf,inf,inf,inf,inf,0,inf,inf,inf,inf,64,inf,inf,94,inf,inf,6,43,inf,inf,56,48,47,inf,9,inf,73,15,52,83,inf,84,inf,inf,90,28,30,inf,inf,inf,inf,48,93,94,inf,47,inf,inf,49,49,91,inf,35,inf,36,35,75,inf,inf,inf,26,inf,inf,38,inf,inf,inf,inf,inf,85,3,inf,inf,33,inf,48,95,26,inf,84,96,9,inf,82,inf,inf,inf,inf,inf,71,32,40,41,100,13,12,41,68,inf,inf,74,inf,inf,55,38,67,7,inf,54,27,inf,inf,inf,29,38,inf,72,90,93,inf,inf
inf,43,inf,51,57,100,inf,61,inf,5,inf,inf,77,56,inf,83,inf,inf,inf,15,inf,inf,inf,inf,inf,inf,inf,29,inf,inf,35,inf,61,inf,inf,inf,81,inf,61,89,68,inf,7,99,89,54,inf,inf,51,7,18,inf,19,inf,inf,1,35,58,63,38,19,38,74,inf,inf,87,inf,inf,inf,inf,inf,inf,62,28,inf,36,inf,inf,27,11,70,inf,inf,29,inf,19,55,27,84,inf,70,inf,inf,inf,inf,70,55,inf,74,inf,63,36,92,96,inf,inf,78,73,10,46,inf,90,69,inf,inf,3,32,55,inf,inf,84,21,42,14,36,inf,inf,22,inf,inf,inf,47,inf,inf,inf,100,inf,inf,99,62,inf,0,61,12,78,inf,18,inf,27,16,inf,inf,55,inf,inf,inf,inf,66,inf,66,78,inf,90,inf,24,inf,inf,inf,84,98,inf,inf,inf,inf,94,100,inf,inf,11,inf,inf,inf,inf,3,18,inf,18,inf,46,52,inf,71,inf,9,50,2,62,6,58,40,58,inf,14,44,27,100,25,inf,77,84,inf,inf,22,62,32,10,84,inf,inf,36,inf,inf,9,14,53,47,inf,65,inf,inf,88,inf,inf,20,78,100,inf,inf,inf,87,inf,inf,80,27,inf,inf,58,72,59,inf,10,inf,inf,inf,34,20
inf,61,96,26,42,inf,90,inf,28,inf,25,inf,92,inf,86,inf,72,55,54,inf,inf,inf,inf,72,84,inf,inf,inf,inf,inf,inf,inf,76,77,58,48,inf,inf,inf,inf,inf,69,5,19,inf,inf,27,inf,inf,72,54,inf,inf,100,8,inf,inf,inf,inf,72,46,48,87,43,47,inf,81,inf,30,3,inf,inf,44,inf,9,8,52,46,5,inf,35,2,86,inf,95,42,80,19,inf,23,inf,inf,inf,53,98,34,inf,inf,4,31,19,71,inf,inf,inf,86,5,91,inf,inf,inf,inf,inf,inf,18,inf,74,inf,65,inf,100,25,49,100,38,8,81,13,66,inf,75,6,1,24,inf,63,22,inf,inf,inf,16,inf,0,inf,67,12,inf,inf,78,inf,68,inf,61,inf,81,64,inf,95,inf,inf,54,73,7,inf,inf,52,32,12,inf,14,54,52,inf,100,86,24,inf,29,inf,inf,87,41,19,inf,inf,72,inf,inf,28,31,inf,inf,16,98,12,38,69,inf,inf,inf,52,inf,95,inf,inf,8,inf,inf,27,inf,95,69,34,inf,inf,inf,inf,83,inf,29,inf,36,inf,74,inf,40,45,39,inf,8,88,inf,97,inf,37,inf,inf,inf,80,inf,inf,inf,inf,25,inf,inf,17,3,24,inf,30,inf,inf,inf,52,inf
